PUMA2020,α_bar,A_bar,ρ,q,Π,H_S
100100,1.1404271,0.74898666,172.88675,227.4938,0.011875102,0.4084019
100200,0.9067747,0.9150849,232.73828,286.9428,0.003277539,0.19272995
100300,1.084052,0.7767481,187.82542,245.11461,0.010495912,0.3281285
100401,0.9128118,0.90697366,231.0923,284.8697,0.0012330853,0.21125792
100402,0.96569437,0.9208899,241.93332,298.2183,0.017481372,0.27601862
100403,0.86655384,0.9395885,233.19426,284.516,0.016525395,0.20472452
100501,0.9946446,0.8275166,219.13081,280.70557,0.0011214507,0.2071809
100600,1.2429863,0.6105541,182.76419,256.238,0.007283119,0.27906108
100700,1.154592,0.64204466,172.23032,234.02364,0.011996323,0.30242497
100800,1.1618024,0.6417553,178.38568,245.39322,0.0035078158,0.2663006
100900,1.0656788,0.8243684,221.4973,284.91077,0.007723761,0.27708346
101000,1.160358,0.68352246,163.61227,221.4081,0.010104746,0.3373915
101100,1.2712184,0.640938,161.59822,223.70169,0.008742502,0.30494297
101201,1.0631045,0.85271156,242.07657,306.4117,0.0014826418,0.17258239
101202,1.1237068,0.75681454,186.93456,246.95177,0.02168024,0.26364705
101301,1.0560772,0.8138581,214.32393,275.7628,0.0038677803,0.21839449
101401,0.99986166,0.8125538,189.79765,242.97789,0.020354697,0.25098652
101402,0.9031695,1.0439397,312.8003,369.88898,0.0069201416,0.21272376
101403,1.2628287,0.63870937,163.7654,226.3394,0.11838596,0.4625866
101404,0.7705035,1.334032,461.91907,511.76453,0.019122599,0.26987427
101501,0.85080934,1.1308295,346.54596,400.43204,0.0141746905,0.21663438
101502,0.9841645,0.89666075,227.75897,283.05008,0.0069507617,0.24503341
101600,1.151157,0.64570755,165.386,226.5775,0.012078854,0.32928124
101700,1.1685153,0.68117374,160.23445,215.92613,0.007077262,0.2810584
101801,1.0588471,0.80161357,198.97592,257.6354,0.018371366,0.21879151
101802,1.1299196,0.72756946,186.5253,250.25778,0.027901115,0.22135611
101901,0.9749471,0.84177005,198.96138,252.01968,0.0015511678,0.20845525
102000,1.1529475,0.65287304,161.89175,221.20038,0.007215555,0.28902876
102101,1.0443025,0.79816383,197.5199,256.469,0.05281705,0.25988156
102201,1.1692246,0.664259,174.9409,240.16676,0.004496683,0.24251918
102300,1.1372381,0.77659875,179.4717,234.69981,0.006119415,0.32654208
102400,1.1359268,0.73834616,178.94164,238.46744,0.00303391,0.22141282
102500,1.1798013,0.7121475,169.34422,227.79208,0.0027336038,0.28972894
102600,1.1256003,0.64374477,121.846825,163.50644,0.0071585625,0.39891896
102701,0.88823444,0.98720515,215.62492,255.28712,0.002821426,0.25074226
102702,0.89800113,0.9864235,215.41966,255.40005,0.004887994,0.23918186
102801,1.1300052,0.80921125,198.03564,252.65869,0.00204387,0.27167654
102802,1.1062472,0.7864973,178.15535,230.13792,0.011288299,0.2768046
102803,1.2695166,0.7188715,186.28531,250.91502,0.01878654,0.2904211
400101,0.92439145,1.0796101,303.49506,369.24628,0.04016856,0.32499874
400102,0.9901695,1.0675838,374.3206,459.67728,0.0421034,0.20366254
400103,1.2930692,0.75275475,301.97018,418.80603,0.061858583,0.19342522
400104,1.1440618,0.76813537,257.29602,352.80573,0.05954456,0.20265087
400105,0.8897209,1.2632773,473.77554,549.03937,0.026440863,0.22073442
400106,0.98293257,0.9831103,314.02347,396.8939,0.042815562,0.1954984
400107,0.79632497,1.4087542,585.0927,655.47955,0.010597987,0.15772934
400108,0.86799824,1.1038953,354.35416,428.53876,0.035532728,0.16511878
400109,1.3381908,0.66861784,279.08182,398.48215,0.060826894,0.19541594
400110,0.755519,1.1996042,326.01468,381.5244,0.05664177,0.22925062
400111,0.75752187,1.2437601,349.93906,405.16614,0.015623367,0.19469872
400112,0.57484025,1.5702777,513.93115,553.356,0.0038002685,0.19895494
400113,0.7232767,1.297658,412.93323,470.99326,0.036999565,0.16261303
400114,1.0170435,0.90706646,287.91278,375.02176,0.0548472,0.18794025
400115,1.2409568,0.76112884,295.19916,408.36096,0.054811906,0.18039894
400116,1.1618698,0.8137635,298.12308,403.85782,0.048216313,0.17826118
400117,0.9111975,1.036835,330.02072,409.09772,0.04465376,0.17131667
400118,1.3125186,0.7445708,312.35168,435.07822,0.04454241,0.17935115
400119,1.434038,0.73360896,356.00424,498.24402,0.0200537,0.15664339
400120,0.85570925,1.1827005,419.75607,495.95377,0.02349976,0.15021479
400121,1.239786,0.93798554,401.51245,517.4102,0.02497922,0.20240712
400122,1.5667003,0.6366181,351.94183,511.7151,0.03743787,0.14286664
400123,1.4698637,0.73588127,373.70587,522.8676,0.029100629,0.14676072
400124,1.4154103,0.73570734,349.35397,488.79886,0.029920885,0.15655611
400125,1.3427359,0.7731765,348.26855,479.96664,0.042812437,0.15627499
400126,0.98998183,0.98223877,311.84097,394.70145,0.049239777,0.20819695
400127,1.0857141,0.85144526,273.39,364.1808,0.038874563,0.2140373
400128,1.0011079,0.99711883,346.92813,437.5275,0.032534022,0.16058941
400129,0.83739144,1.3148952,478.72302,547.68585,0.0069285724,0.19458658
400130,1.1806614,0.7352548,238.91986,331.14566,0.05827656,0.26563296
400131,1.0582852,0.9339599,308.21002,398.7326,0.010560059,0.19710743
400132,0.94549274,1.1051953,365.10596,442.94406,0.0023016667,0.21879058
400133,1.0726885,0.985853,371.36087,470.5628,0.0062495586,0.16593851
400134,1.1577392,0.9249751,297.6482,385.8645,0.0032289866,0.28110683
400135,0.8781341,1.3720592,582.9714,660.98785,0.0008319597,0.2000772
400400,1.3299819,0.7136917,218.43062,303.10693,0.00171641,0.23015341
400500,1.295513,0.84642124,242.5015,322.3784,0.0017769869,0.28982788
400601,1.3623431,0.69331867,230.67296,328.8983,0.0023932792,0.2883137
400602,1.3460066,0.6694832,239.7171,343.78268,0.002117871,0.26463664
400701,1.3710616,0.7965623,309.55948,432.797,0.00037005797,0.1934235
400803,1.0283664,0.99028176,300.51337,378.37775,0.009572256,0.24703275
400805,1.2589684,0.8707489,319.92715,421.65744,0.0023735964,0.18237889
400807,1.1359466,0.9855393,353.73203,447.27954,0.0027205013,0.20481962
400900,1.2664361,0.8118257,205.8434,271.76617,0.0013848026,0.37293842
401000,1.5529455,0.6828135,206.49744,290.7648,0.002789199,0.38639325
401101,1.3222038,0.91654277,363.5678,489.45044,0.0076936674,0.17668019
401901,1.4487048,0.73386735,273.44217,384.28268,0.0021113467,0.20411383
401902,1.0831512,0.92369515,255.96223,329.39066,0.00876444,0.25810644
401903,1.0174469,0.96436477,261.4286,330.63635,0.008409219,0.21829697
401904,0.90622336,1.1403077,323.03946,384.47604,0.0075164386,0.19103004
401905,1.1184179,0.99774206,321.50888,402.53156,0.0035096514,0.17356612
401906,1.3390135,0.7198734,235.08621,328.99854,0.053342625,0.23390539
401907,1.6211767,0.5945147,253.43858,373.69553,0.04215141,0.24073637
401908,1.4440253,0.8323865,357.25568,477.71704,0.010650394,0.14881985
401909,1.253161,0.8267164,261.09628,350.0822,0.02592305,0.22031945
402502,1.2533854,0.7831905,233.82126,321.86258,0.004197005,0.30250797
402503,1.254418,0.744413,237.6831,331.02887,0.0030565208,0.2249303
500101,1.0233437,1.1027036,375.39285,441.72763,0.004426199,0.24677643
500102,0.98680323,1.0758945,363.57864,429.5523,0.014994679,0.16346674
500201,1.1139137,0.9396421,292.88837,361.9941,0.0056409417,0.21721458
500202,1.0903765,0.9202215,286.859,357.21115,0.0051966966,0.1636748
500300,1.3650264,0.61563885,154.69533,216.36215,0.002360923,0.40200925
500400,1.2268059,0.665997,152.56535,207.83286,0.0041854866,0.29397017
500500,1.2792813,0.71187335,196.69925,266.91348,0.0051221005,0.22071166
500600,1.2754383,0.7032151,182.54199,247.16493,0.016191741,0.3181926
500700,1.2940577,0.6965111,187.6241,255.54384,0.0056341984,0.27229518
500800,1.3407061,0.6366331,169.55566,237.08467,0.0072065247,0.26034066
500900,1.2103137,0.81197643,208.07164,268.4754,0.007779141,0.37478086
501000,1.3784255,0.6382559,175.0652,245.98831,0.0058901142,0.29594666
501100,1.2842357,0.7617325,201.35684,268.14853,0.014709857,0.4042153
501200,1.2885482,0.68029314,177.12152,244.46532,0.019409964,0.31689918
501300,1.3518339,0.6627661,167.61253,230.02751,0.004235109,0.4125383
501400,1.1983278,0.7918086,203.02576,265.18625,0.0053948895,0.29447103
501501,1.1500375,0.7819999,168.95857,217.85277,0.023379782,0.45468917
501502,1.1001815,0.887439,216.06897,269.17386,0.056974724,0.38643372
501600,1.2088406,0.72954243,157.81084,209.28867,0.02151402,0.41346264
501700,1.1562545,0.7419561,165.58484,220.46802,0.0019984979,0.31568328
600101,0.84725064,1.4656804,678.4044,814.55994,0.0773055,0.1639178
600111,0.930579,1.2850741,655.7561,824.65125,0.037757035,0.11699587
600112,0.6106605,1.933633,952.8663,1044.8162,0.029436648,0.11345643
600113,0.9905996,1.3066715,725.70557,907.81854,0.053637076,0.125147
600114,0.8446856,1.6010091,778.13184,909.0681,0.058300965,0.20639683
600115,0.97914124,1.2447517,679.66705,863.0075,0.048083216,0.11293192
600116,0.9840906,1.2346992,687.7759,875.85974,0.032299507,0.10557273
600117,0.7388386,1.7708147,1002.29193,1137.0621,0.043408606,0.09685313
600118,0.7323343,1.8318931,1035.4678,1162.5515,0.046316903,0.115698054
600119,0.6649161,1.9574012,1075.5052,1178.6395,0.037542466,0.12101071
600120,0.66005135,1.950759,1071.6642,1173.4783,0.04694119,0.11387509
600121,0.7169206,1.8497763,1052.4685,1178.675,0.056094363,0.105997674
600122,0.98425543,1.2366381,689.98724,877.93726,0.040341202,0.10367813
600123,1.0359828,1.1388046,635.7016,830.393,0.059496094,0.11212115
600300,1.0586735,0.9735455,272.486,365.01114,0.0054304744,0.4860155
600700,1.4875522,0.86915326,418.94052,586.1331,0.011609804,0.3928505
601100,1.1780218,1.1356283,441.88303,569.53815,0.00056584756,0.20755121
601301,1.2259285,1.012154,614.97473,831.6007,0.062268946,0.14829339
601305,0.6213447,2.0636473,1109.4958,1196.2822,0.014903221,0.14332166
601308,0.9595692,1.2123115,586.5426,750.3632,0.095136374,0.14518516
601309,0.84643126,1.3302128,561.76807,694.5198,0.0100942245,0.16291
601310,0.8489878,1.3770643,581.5473,711.96014,0.05044845,0.17978694
601311,0.8636083,1.3133968,572.07764,711.9851,0.05577966,0.15601772
601312,0.5489315,2.0310266,975.6045,1049.6062,0.0054434775,0.1137744
601313,0.71757823,1.7009307,717.3934,816.7052,0.06580295,0.21679918
601314,0.9693212,1.162641,578.1269,750.016,0.05091658,0.12509868
601500,1.3631259,0.8983101,333.0241,456.965,0.0017863896,0.27884915
601700,0.8635715,1.3256952,401.18347,499.79587,0.008188938,0.33907735
601901,1.6649077,0.7991094,545.1921,779.61194,0.0010271297,0.20485747
601902,1.0193756,1.265481,497.04495,618.4553,0.03918193,0.26618707
601903,1.5695007,0.78230613,518.13367,744.5353,0.028519537,0.16180648
601904,1.6871004,0.80912286,535.8162,767.3973,0.028092904,0.24941832
601905,1.3711437,1.0618606,656.4386,866.53784,0.0106843095,0.11730568
601906,0.9633922,1.2928021,523.36487,645.3752,0.023274787,0.17334837
601907,1.1901462,1.0648512,454.25302,595.7111,0.002026097,0.19596577
602300,1.4789203,0.92316383,390.66608,535.29504,0.0026903825,0.2435253
602500,1.644167,0.7907474,415.34018,589.23206,0.06946749,0.2596167
602903,1.5339311,0.7722228,442.08377,631.4606,0.05568228,0.24813062
602904,1.7455276,0.55646,451.2639,676.4226,0.010996592,0.18757176
602905,1.3773626,0.7805207,366.34055,518.47644,0.016162354,0.3382889
602906,1.3370819,0.96676016,492.56244,661.9469,0.009247972,0.19737588
602907,1.133441,0.9777546,432.96497,579.08856,0.006964232,0.15349536
602908,1.0983255,1.0731523,436.27063,563.87494,0.033768304,0.23873603
603100,1.3716972,0.97879887,512.59436,692.9576,0.00034475807,0.19687295
603300,1.4085364,0.90031797,414.67023,577.6941,0.0029069479,0.31141907
603703,1.1619314,0.9072684,407.85297,552.0041,0.044942472,0.25675642
603704,1.1127778,0.9742545,446.73495,589.7402,0.04103552,0.23864086
603705,0.8050951,1.3195797,553.5441,653.37036,0.076384954,0.21455343
603706,0.8938823,1.1745105,539.97797,665.116,0.06353125,0.1604821
603707,1.2329385,0.96055126,616.01105,809.5707,0.059291217,0.1336394
603708,1.0770864,0.9347581,481.00946,640.91486,0.045218572,0.15926014
603709,0.761575,1.2101872,495.47064,601.44916,0.026032578,0.13772812
603710,1.0772334,1.0082049,523.6181,679.25195,0.08200776,0.19412708
603711,0.76054925,1.3453071,587.38,687.52466,0.060806785,0.18815166
603712,1.1888183,0.8738861,501.5034,681.27325,0.063420355,0.16634488
603713,0.81694514,1.1356218,497.0591,618.7042,0.055865876,0.13684453
603714,0.7867025,1.0887542,433.21802,547.2172,0.035167936,0.14313002
603715,0.9286484,1.0600201,527.21716,672.65393,0.053622324,0.13062139
603716,1.0075364,1.048122,634.62897,808.87933,0.037600905,0.0934096
603717,0.81555194,1.2363334,508.77295,613.6389,0.109317966,0.23235548
603718,0.7310959,1.2826082,520.2489,618.6014,0.07110783,0.16782816
603719,0.9382118,1.1406016,519.00604,645.0919,0.080556534,0.22425048
603720,0.8174101,1.1222317,460.78177,576.36804,0.06092928,0.15630756
603721,1.055103,0.8742817,415.30206,565.0082,0.06495114,0.18495072
603722,1.0538054,0.98379993,472.44055,619.92175,0.0719302,0.19861698
603723,1.3235413,0.8217145,535.14374,739.8449,0.0538037,0.14647497
603724,0.8731008,1.1736851,485.7939,598.0113,0.06965718,0.21683902
603725,0.9047585,1.1527051,474.876,589.2011,0.0847699,0.2306266
603728,0.59831494,1.44944,546.03625,619.9865,0.06378908,0.14120771
603730,0.7711504,1.2419827,479.7546,577.2898,0.076658905,0.21732432
603731,0.66903895,1.1352446,348.044,434.80692,0.07635293,0.18487526
603732,0.9943615,1.0075,458.00912,595.54395,0.077956446,0.21217525
603733,1.4228004,0.6362406,495.30112,722.6525,0.03967387,0.13278578
603734,1.1771998,0.94107324,524.82367,695.8317,0.089110054,0.20212927
603735,0.9892662,1.095273,542.34216,683.4858,0.08120617,0.19554652
603736,0.8411344,1.0992105,487.4916,614.133,0.06252059,0.13769567
603737,0.9986119,0.9777073,499.9038,655.3965,0.06462453,0.14055276
603738,1.2384572,0.8128176,522.3149,722.9296,0.04462946,0.13293976
603739,0.91389525,1.1316308,526.9417,656.2678,0.07365834,0.19143209
603740,0.8790863,1.1731138,602.8292,740.4266,0.0491024,0.1275835
603741,1.3990285,0.80035716,625.14624,863.9856,0.029040784,0.113061905
603742,1.4170142,0.7662857,602.77277,843.2046,0.02619569,0.11394095
603743,1.2904984,0.809713,580.5547,801.9777,0.044181295,0.10691399
603744,1.3589876,0.8183538,534.2766,738.47046,0.07230852,0.19263229
603745,1.5328186,0.65634775,569.78766,823.883,0.026226528,0.11883807
603746,1.506008,0.56099236,488.3757,725.53723,0.03617281,0.13557307
603747,0.9700374,0.9983644,435.78983,568.313,0.08168389,0.21355213
603748,0.66993827,1.5154946,630.1861,707.1277,0.091482334,0.22977793
603750,1.3428564,0.84446555,558.95386,764.8313,0.050396826,0.17237334
603751,1.4544356,0.7382237,548.5807,776.9466,0.044361193,0.1572952
603752,1.4004523,0.82131624,596.6045,820.8287,0.04214239,0.1489069
603753,0.98328066,0.9883577,520.83636,679.8571,0.038164143,0.12091795
603754,0.91327465,1.1166893,557.6766,697.44214,0.065745726,0.14228001
603757,1.1578046,0.92673296,531.2869,707.17725,0.053858567,0.1640277
603758,1.0535578,1.0055257,522.08307,677.89465,0.0560593,0.17012157
603759,1.1295484,0.8840484,517.35736,699.3689,0.031441927,0.12214157
603760,0.58901834,1.557108,607.3648,673.0975,0.098008774,0.18819049
603761,0.69435227,1.3315992,525.5318,615.64557,0.06196458,0.16025105
603762,0.91457826,1.041688,484.5117,622.2808,0.04875663,0.14061056
603763,1.1155242,0.9381001,525.21234,696.6433,0.052386105,0.15250403
603764,0.7838342,1.3372825,629.399,738.7231,0.058144446,0.17218934
603766,1.1361535,0.82918507,489.4716,674.61084,0.030251736,0.11551619
603767,1.1471194,0.9374837,491.6575,653.7155,0.08824541,0.20360138
603768,0.6166032,1.6530823,704.3472,768.63135,0.03955236,0.13899103
603770,0.7338512,1.2049553,485.06964,590.6664,0.053828582,0.12722571
603771,0.78528744,1.2746308,569.958,682.0868,0.024997612,0.12297168
603772,0.8602772,1.1628579,512.7921,630.7546,0.003149926,0.12228701
603773,0.8199347,1.2686913,560.9186,672.7701,0.03734541,0.14579536
603774,0.5468031,1.7518203,751.4341,805.09033,0.02175633,0.17593972
603775,0.5353687,1.597345,615.2719,675.1982,0.045762043,0.1544732
603776,0.73822665,1.21505,487.98434,592.4755,0.060809553,0.13376342
603778,1.1325759,0.81700414,464.1215,642.62933,0.04951176,0.13389498
603779,0.73670125,1.2065398,470.56213,572.0793,0.06440687,0.15340604
603780,0.96304303,1.0100553,509.52557,660.65967,0.043895215,0.12611596
603781,1.04625,1.0406982,672.1066,857.3603,0.027546812,0.08795416
603782,1.2069925,0.8760556,557.24097,753.6336,0.03777868,0.12898353
603900,1.2870114,1.0340582,503.74945,674.94104,0.0032044868,0.21467999
604103,0.6728161,1.6527163,611.66394,702.6273,0.012171281,0.14257756
604104,0.6553771,2.0755062,1091.7572,1178.9183,0.021332761,0.16290689
604701,1.3853226,0.90900606,567.1876,789.18787,0.0011639496,0.15152378
604702,1.5384014,0.8418952,535.00885,759.60223,0.005302072,0.23678884
605301,1.0747367,1.2526965,539.08167,683.3257,0.024092156,0.2461047
605302,1.320316,1.1554052,687.9384,894.8533,0.018965283,0.18048997
605303,1.2544321,1.1762019,639.3808,822.55743,0.0055607874,0.15527022
605500,0.8538873,1.4124902,562.9485,682.16693,0.031502984,0.18327557
605700,0.9285694,1.1224803,343.87695,452.43225,0.003447499,0.22057477
605906,0.7391061,1.3542178,547.0386,637.72845,0.10665537,0.2365736
605907,0.8789629,1.205965,542.7044,660.8577,0.09331285,0.22317289
605908,0.76966524,1.3616313,605.69037,705.8841,0.070873976,0.2077504
605909,1.1190604,0.916584,504.79462,675.0834,0.05710202,0.16133738
605912,0.9384962,1.0614847,465.33243,593.7649,0.07501485,0.20992243
605913,1.0825102,0.99041426,532.6862,694.40393,0.06121857,0.16838217
605914,0.69967556,1.4124697,537.6951,617.12555,0.101588316,0.25833026
605916,1.0598695,1.0828887,642.43665,809.4877,0.043961186,0.13094793
605917,1.2031797,0.9667273,613.63556,803.0819,0.0489934,0.14052147
605918,0.7678348,1.2932733,507.887,602.14124,0.08857178,0.23010853
605919,0.8951082,1.2483057,612.60736,737.1523,0.070586294,0.20114231
605920,0.7333153,1.3465061,583.29834,682.45764,0.07134678,0.16811685
605921,0.7091937,1.4190848,632.9533,727.08856,0.03347943,0.15848325
605922,0.7085643,1.3559963,581.1095,678.0016,0.058906283,0.1476647
605923,0.73884267,1.3217598,551.3561,649.2659,0.06570345,0.17048319
605924,0.66072935,1.3730774,551.7019,639.8794,0.045341995,0.13431327
605925,0.58455324,1.584013,573.75385,632.88245,0.10733164,0.25553885
605926,0.651664,1.4163421,558.191,640.5326,0.061706778,0.14907557
605927,0.5919639,1.6397874,764.5058,834.9071,0.026215877,0.122977495
605928,0.65453523,1.5480206,604.5467,674.2141,0.09916681,0.24654265
606101,0.8567726,1.4781847,608.77045,724.3964,0.036017112,0.19305165
606102,0.8480588,1.4384406,572.4494,686.9982,0.010374972,0.17576228
606103,0.37025806,1.7044549,387.85394,440.31363,0.0042965086,0.21001586
606501,1.3442324,0.77472025,292.84943,413.19785,0.09210319,0.3978733
606502,0.81316334,0.9912925,274.76187,366.4609,0.104721114,0.28638214
606507,1.132642,0.9674455,445.44702,589.80286,0.023968307,0.2237711
606509,1.0542023,0.9658484,473.7505,625.8738,0.01071288,0.1596126
606511,1.1203493,0.98562175,520.6686,681.5603,0.071515895,0.18360506
606514,0.95981574,1.2198457,652.2,790.9533,0.039353024,0.16701986
606515,0.8505985,1.0187612,276.30112,365.6698,0.1274514,0.3451851
606516,0.9335344,1.0182264,460.02533,597.25073,0.020332292,0.1312436
606517,0.9482529,1.0412344,462.83258,596.83075,0.020450886,0.14592005
606518,1.0582646,0.97629225,523.0284,687.9249,0.033034805,0.112687886
606519,1.0807471,0.97030014,531.33673,700.15894,0.01930208,0.109181
606520,0.99406594,1.0566719,497.39893,636.9803,0.067269266,0.17464285
606521,0.75052196,1.3512201,657.8813,770.3313,0.021787003,0.111325875
606522,0.8993852,1.1688906,574.48376,707.7559,0.05961824,0.1441535
606523,0.99001914,1.0499979,451.24493,581.1735,0.029964328,0.18182988
606524,0.9247031,1.1725096,491.21927,606.31824,0.041957155,0.23017257
606525,1.1515766,0.903402,448.5219,606.71313,0.036632344,0.16853541
606701,1.1733862,0.9392858,471.63007,649.0119,0.05349987,0.17402165
606703,0.97592795,1.1448482,477.90186,621.9999,0.030805841,0.1753826
606704,1.4905778,0.7685434,518.77704,746.43854,0.048209284,0.20962639
606705,0.9799984,1.1753807,501.9387,647.81335,0.021324737,0.1715848
606706,1.2821004,0.93216383,525.4861,727.1511,0.014738171,0.17388356
606707,1.049244,1.0417796,449.70468,601.28864,0.036577694,0.21222372
606709,1.2203987,0.9761251,514.62024,702.8129,0.028698614,0.2052912
606712,0.8225087,1.4672002,611.41345,729.08374,0.019133711,0.14732361
606713,1.1496844,0.9855532,510.13095,694.37195,0.025660018,0.14776292
606714,1.4852333,0.81573665,560.7089,799.4616,0.035994913,0.1897884
606715,0.9321789,1.2103034,536.8121,686.9737,0.010390764,0.13899744
606716,0.9448671,1.1995487,529.6663,679.73376,0.014159289,0.14439002
606717,1.034138,1.1228989,553.2462,724.9435,0.00047609696,0.1309482
607101,1.2752705,0.80643845,318.90213,446.09183,0.01786391,0.27384156
607102,1.382783,0.7552081,406.9949,579.3273,0.045012146,0.27746096
607103,1.2561822,0.85407823,419.5675,578.1304,0.026739895,0.25175154
607104,0.86653435,0.7908101,249.36714,347.22226,0.017697424,0.29979324
607105,0.90144175,1.1499875,477.03223,593.4821,0.043889236,0.18520798
607107,1.2656302,0.8392249,519.3269,715.63745,0.04342756,0.12130562
607108,1.3840371,0.77448374,465.08878,656.26154,0.100229554,0.21669507
607110,1.205877,0.81434464,486.3083,675.45746,0.07358535,0.12665585
607111,0.87693864,1.1531898,474.10834,587.9791,0.075677685,0.21905208
607112,0.9275813,1.0531344,487.332,624.6064,0.06529554,0.14949365
607115,1.0203705,1.0583533,577.2748,736.5753,0.04908341,0.12167363
607116,1.1251096,0.78050286,393.70212,552.6094,0.062909305,0.16573101
607117,1.1492238,0.89351153,514.10144,694.75464,0.058999106,0.11916874
607118,1.138696,0.942178,489.93054,650.94183,0.08222775,0.20529208
607119,0.8664795,1.1302203,463.0746,577.69336,0.04422921,0.21583965
607301,1.0368717,1.0973703,495.70187,627.3157,0.28758937,0.23437162
607302,1.1058104,0.9584807,398.0749,531.0952,0.009888704,0.18617633
607306,1.0569526,1.0290152,453.60895,589.23804,0.107944734,0.18648343
607307,0.8283259,1.2789366,506.87955,608.27234,0.011832102,0.14528413
607308,0.74297595,1.531607,696.6533,785.1227,0.052125785,0.14573999
607310,0.781097,1.434105,546.5215,630.0459,0.099448,0.22192775
607311,0.62862766,1.7914412,892.51904,958.21387,0.060295194,0.1357379
607312,0.9089463,1.2379653,545.1894,662.63715,0.09140489,0.1452798
607313,1.1709801,1.004438,444.26944,582.97864,0.10560269,0.25044003
607314,0.88161874,1.3096435,540.75525,644.0482,0.081930935,0.19737646
607315,0.95665985,1.2158958,507.90485,621.3455,0.119901896,0.20734113
607316,1.0203273,1.0886031,416.53693,531.2345,0.10060892,0.25596282
607317,1.1362604,1.0426557,475.32224,615.22217,0.09982568,0.20486656
607322,1.2031802,1.0421973,516.4918,668.3697,0.07008442,0.16140208
607323,1.0261939,1.0152439,469.29858,611.4974,0.16197895,0.14449444
607324,0.74325144,1.4078649,567.10114,655.7534,0.17384772,0.16518737
607325,0.86463726,1.2206783,504.32916,614.89386,0.08171166,0.15796101
607326,0.7095034,1.5611361,631.20703,706.7648,0.11795736,0.22264713
607327,1.2278837,1.0016207,508.89313,667.10333,0.103914134,0.17189753
607328,1.0577023,1.1372839,514.4281,645.5594,0.059797574,0.1573674
607329,0.93681943,1.3119465,559.8485,668.2196,0.07830966,0.20315129
607330,1.3852459,0.8989406,475.48676,646.48615,0.11053657,0.22046375
607507,1.041152,1.2230257,686.67175,877.816,0.04896528,0.11863991
607508,0.6907561,1.8069515,915.2249,1028.8982,0.036515508,0.10200455
607509,0.66433936,1.8500998,894.50574,995.8007,0.025240637,0.124066114
607510,0.7659275,1.6899686,904.4963,1040.0007,0.019877668,0.102784954
607511,0.6562847,2.0013247,1069.2194,1167.5386,0.044561137,0.12713292
607512,0.6861378,1.9442185,1125.6908,1243.5665,0.03334532,0.091058046
607513,0.74268883,1.9247875,1235.0226,1374.6228,0.038331162,0.08570176
607514,0.64819765,1.8600236,903.45197,1004.1203,0.03532961,0.109076075
607705,1.2707888,1.0113361,549.97406,744.55035,0.04771391,0.25418407
607706,1.3361285,0.9766186,594.25995,812.21674,0.036334634,0.20314908
607707,1.0161592,1.2038479,610.743,783.90686,0.10662976,0.1467114
607708,1.0010204,1.2596551,582.3825,732.4241,0.022432122,0.19870281
607709,1.0163664,1.2033995,608.70355,780.9593,0.036497347,0.14001563
607901,1.1688328,1.0746475,413.79227,543.13995,0.012531418,0.27424815
607902,1.0946084,1.0518248,411.8027,540.1596,0.0004051513,0.18167898
608101,0.88703597,1.5024136,751.8176,897.25354,0.041615095,0.14920914
608102,0.83973545,1.5680089,813.4319,957.2983,0.049127515,0.12377805
608103,0.7003343,1.8225845,936.783,1051.112,0.037871126,0.11164689
608104,0.6647569,1.9961791,1034.1472,1127.1082,0.027164701,0.13311511
608105,0.6884566,1.9997222,1123.9326,1231.8165,0.046875037,0.13182439
608106,0.6645617,2.1751235,1450.1715,1561.5868,0.020548813,0.097031765
608301,1.3616678,1.0592455,572.43335,746.1198,0.13323243,0.14680122
608302,1.0636398,1.0878717,439.04715,564.5713,0.023499906,0.1540102
608303,0.9683618,1.4130731,620.6873,726.84216,0.02514749,0.24210884
608505,0.83706015,1.4970535,765.7955,915.1899,0.09166773,0.11288589
608506,0.8790118,1.4716794,714.63257,855.441,0.04371077,0.14024849
608507,0.5957528,2.3244429,1431.3271,1508.6392,0.05857882,0.13213271
608508,0.67003644,1.9669012,1015.3912,1114.5972,0.10976506,0.1447862
608510,0.8614737,1.639037,886.6803,1030.6974,0.12655225,0.15434434
608511,0.80899096,1.5816787,814.04333,955.8579,0.10624342,0.11057124
608512,0.6757895,1.90415,988.0649,1093.1896,0.1067208,0.11504064
608515,0.5770617,2.2361326,1344.3625,1426.0529,0.025727674,0.09522683
608516,0.66441995,2.278899,1553.5204,1656.3748,0.07980008,0.13260347
608517,0.73371816,1.9184105,1154.535,1284.1401,0.07151774,0.11078012
608518,0.7349048,1.788843,1009.2018,1141.8969,0.07905959,0.09970634
608519,0.7326892,2.0538085,1299.0969,1420.7065,0.10051074,0.14339174
608520,0.81964594,1.6667031,941.26013,1088.8013,0.07723154,0.10803844
608521,1.0307858,1.4697901,987.98016,1192.6919,0.079246245,0.10585642
608522,0.5795187,2.2493656,1354.8756,1435.4608,0.05642456,0.10718612
608701,0.9612542,1.3819247,656.5835,806.1473,0.007447228,0.17555101
608702,0.8576346,1.4206424,606.2921,735.5241,0.11549345,0.14866473
608900,1.2684412,1.0565826,387.0981,507.1048,0.005414788,0.31033835
609501,0.96318567,1.2201328,530.89954,678.77985,0.12677735,0.20712453
609502,1.0969167,1.1001878,539.1501,711.8376,0.04702665,0.20422366
609503,0.97854817,1.1705239,502.61044,649.62775,0.053115807,0.20077942
