GEOID,scenario,period,HDD,CDD,midyear,SST
5110703,RCP45,2055-2085,1789.6923538487958,1074.1770962984472,2070,1.54
5110901,RCP45,2055-2085,1600.0565988423434,1172.3020686647324,2070,1.54
5112100,RCP45,2055-2085,2015.3739698616184,723.1782462913269,2070,1.54
5114300,RCP45,2055-2085,1569.1888612829716,1066.230579593561,2070,1.54
5114501,RCP45,2055-2085,1534.9671141047695,1215.9407852636878,2070,1.54
5114900,RCP45,2055-2085,1415.9738774230345,1245.2326177471484,2070,1.54
5115301,RCP45,2055-2085,1642.0432783988956,1196.9996982689415,2070,1.54
5115302,RCP45,2055-2085,1616.626259611409,1224.6431208872273,2070,1.54
5115303,RCP45,2055-2085,1615.2669577418728,1226.3357428224406,2070,1.54
5116101,RCP45,2055-2085,1826.1546469574002,906.4461129092264,2070,1.54
5116500,RCP45,2055-2085,1913.0034848572036,898.4084967307367,2070,1.54
5117100,RCP45,2055-2085,1939.392975031775,903.2548459527701,2070,1.54
5117700,RCP45,2055-2085,1633.860704656549,1162.9897152282958,2070,1.54
5117900,RCP45,2055-2085,1638.9033247048567,1186.1087147928151,2070,1.54
5118500,RCP45,2055-2085,1835.926617077313,850.6169705871171,2070,1.54
5119100,RCP45,2055-2085,1889.5833497674178,773.7363448599813,2070,1.54
5151000,RCP45,2055-2085,1662.5118408203125,1201.317626953125,2070,1.54
5154001,RCP45,2055-2085,1705.7209671470428,1076.510514602869,2070,1.54
5155001,RCP45,2055-2085,1312.491732711636,1223.360524198537,2070,1.54
5155002,RCP45,2055-2085,1284.344979245465,1230.0074617683745,2070,1.54
5160001,RCP45,2055-2085,1666.2867037935234,1193.9423132771526,2070,1.54
5161001,RCP45,2055-2085,1693.8927928050148,1171.3357223125165,2070,1.54
5165000,RCP45,2055-2085,1396.1053655647086,1177.269575768732,2070,1.54
5168000,RCP45,2055-2085,1564.1554460582452,1137.2078575276364,2070,1.54
5168701,RCP45,2055-2085,1642.3758135335697,1204.342712232651,2070,1.54
5170000,RCP45,2055-2085,1390.7859204255558,1210.968842790899,2070,1.54
5171001,RCP45,2055-2085,1331.2856724874293,1216.4874104708872,2070,1.54
5171002,RCP45,2055-2085,1331.2488572549082,1216.7912235341064,2070,1.54
5174001,RCP45,2055-2085,1329.241943359375,1233.35302734375,2070,1.54
5176001,RCP45,2055-2085,1543.1971732930997,1206.657678345252,2070,1.54
5176002,RCP45,2055-2085,1511.1544015252946,1223.4462553394603,2070,1.54
5177001,RCP45,2055-2085,1787.6078255543036,924.9226388527912,2070,1.54
5180000,RCP45,2055-2085,1323.6057022506318,1283.1751120334893,2070,1.54
5181001,RCP45,2055-2085,1334.6300700782836,1192.6414450943741,2070,1.54
5181002,RCP45,2055-2085,1333.84423828125,1195.3731689453125,2070,1.54
5181003,RCP45,2055-2085,1299.01909209014,1205.263631958556,2070,1.54
5320501,RCP45,2055-2085,1974.8652383673302,662.5294132652991,2070,1.54
5320502,RCP45,2055-2085,1787.1376964183562,766.4077406284687,2070,1.54
5320503,RCP45,2055-2085,1830.0824344610546,755.7216785843481,2070,1.54
5320700,RCP45,2055-2085,2684.1801990559698,339.1748721767242,2070,1.54
5320900,RCP45,2055-2085,2349.7578292694034,55.56900127808785,2070,1.54
5321101,RCP45,2055-2085,2123.02334750332,226.72757351824754,2070,1.54
5321102,RCP45,2055-2085,1758.8239749072416,349.29653960455516,2070,1.54
5321103,RCP45,2055-2085,1685.7937433827185,320.66766228402054,2070,1.54
5321104,RCP45,2055-2085,1663.303602500237,339.0024371718168,2070,1.54
5321500,RCP45,2055-2085,2164.628440083393,102.85908217557758,2070,1.54
5322500,RCP45,2055-2085,2277.4630406528577,505.84625376514157,2070,1.54
5322700,RCP45,2055-2085,1973.3713275890075,88.91997943232252,2070,1.54
5322900,RCP45,2055-2085,1916.4385811470643,182.26553123224895,2070,1.54
5323301,RCP45,2055-2085,1683.0076023768283,252.30895239374394,2070,1.54
5323302,RCP45,2055-2085,2622.8811307558667,144.18596859812146,2070,1.54
5323303,RCP45,2055-2085,1620.5898577342925,314.9852657418404,2070,1.54
5323304,RCP45,2055-2085,1620.6170654296875,316.0457458496094,2070,1.54
5323305,RCP45,2055-2085,1639.0848285933039,323.002286187162,2070,1.54
5323306,RCP45,2055-2085,2637.34101293251,138.37466108074074,2070,1.54
5323307,RCP45,2055-2085,1746.9279326520705,304.70762961887914,2070,1.54
5323308,RCP45,2055-2085,1667.6582920851913,281.38315395297656,2070,1.54
5323309,RCP45,2055-2085,1626.7282441087737,336.35453611190025,2070,1.54
5323310,RCP45,2055-2085,1617.7519625156153,343.3980217463612,2070,1.54
5323311,RCP45,2055-2085,1616.0349533991428,339.04996666850764,2070,1.54
5323312,RCP45,2055-2085,1619.5278376614406,269.8858032548403,2070,1.54
5323313,RCP45,2055-2085,1619.9767473228264,271.41624870075253,2070,1.54
5323314,RCP45,2055-2085,1619.431884765625,269.8507080078125,2070,1.54
5323315,RCP45,2055-2085,1619.431884765625,269.8507080078125,2070,1.54
5323316,RCP45,2055-2085,1619.431884765625,269.8507080078125,2070,1.54
5323317,RCP45,2055-2085,1619.443953297123,270.3211057169111,2070,1.54
5323318,RCP45,2055-2085,1619.431884765625,269.8507080078125,2070,1.54
5323501,RCP45,2055-2085,1672.4988097626751,240.2888904221501,2070,1.54
5323502,RCP45,2055-2085,1712.4961546116288,195.57425742981297,2070,1.54
5324100,RCP45,2055-2085,2460.069543839608,234.716023975622,2070,1.54
5325301,RCP45,2055-2085,1693.598168380783,269.0795170405541,2070,1.54
5325302,RCP45,2055-2085,1734.308400855031,283.1577410063097,2070,1.54
5325303,RCP45,2055-2085,1750.330317986668,299.50169576915454,2070,1.54
5325304,RCP45,2055-2085,2796.395518575682,120.36386142237552,2070,1.54
5325305,RCP45,2055-2085,1738.4023876505858,287.27837904891356,2070,1.54
5325306,RCP45,2055-2085,1733.6258544921875,284.9880065917969,2070,1.54
5325307,RCP45,2055-2085,1746.9804898182754,249.17720929704015,2070,1.54
5325308,RCP45,2055-2085,1761.7338486454366,245.76401904083377,2070,1.54
5325701,RCP45,2055-2085,2971.9406658716284,69.72820564477149,2070,1.54
5326101,RCP45,2055-2085,2955.5318906942325,85.891321733021,2070,1.54
5326102,RCP45,2055-2085,2868.3173677161253,87.84241531650568,2070,1.54
5326103,RCP45,2055-2085,1683.426148699303,266.53869638395344,2070,1.54
5326104,RCP45,2055-2085,1738.3662109375,211.33609008789062,2070,1.54
5326105,RCP45,2055-2085,1725.9093865902387,223.07505232739797,2070,1.54
5326106,RCP45,2055-2085,1694.4337434803056,252.7368164842433,2070,1.54
5326301,RCP45,2055-2085,2712.079724883521,390.9423352575544,2070,1.54
5326302,RCP45,2055-2085,2690.7210414202777,394.86218205653455,2070,1.54
5326303,RCP45,2055-2085,2584.364028424597,446.18237470290705,2070,1.54
5326304,RCP45,2055-2085,2601.465519928847,436.9377825271347,2070,1.54
5326500,RCP45,2055-2085,3570.125101176253,151.7195261539285,2070,1.54
5326701,RCP45,2055-2085,2074.6912948032164,173.94865837719993,2070,1.54
5326702,RCP45,2055-2085,1771.0276196214054,211.0950066248547,2070,1.54
5327301,RCP45,2055-2085,3926.5543025764505,28.349766459295306,2070,1.54
5327302,RCP45,2055-2085,1954.6627492239843,164.31643271941797,2070,1.54
5327500,RCP45,2055-2085,2275.8661525527114,542.5904871082217,2070,1.54
5327701,RCP45,2055-2085,2407.355784166827,420.3597108894544,2070,1.54
5327702,RCP45,2055-2085,2018.7427981239587,577.4224277611797,2070,1.54
5400100,RCP45,2055-2085,2215.879445809591,725.9734831780069,2070,1.54
5400200,RCP45,2055-2085,2107.9196978198524,783.1335356184072,2070,1.54
5400300,RCP45,2055-2085,2286.076167708607,653.3979625468979,2070,1.54
5400400,RCP45,2055-2085,1919.6791431506033,983.8586005227052,2070,1.54
5400500,RCP45,2055-2085,2328.058232974455,628.0962304491683,2070,1.54
5400600,RCP45,2055-2085,2373.16585748179,568.3983942704127,2070,1.54
5400700,RCP45,2055-2085,2088.788440556509,749.9038667360055,2070,1.54
5400800,RCP45,2055-2085,1851.6903177092804,927.6265903247524,2070,1.54
5400900,RCP45,2055-2085,1877.444470329967,892.0270210438583,2070,1.54
5401000,RCP45,2055-2085,2181.026541189578,643.928342548022,2070,1.54
5401100,RCP45,2055-2085,2315.8734456279376,570.5081481608737,2070,1.54
5401200,RCP45,2055-2085,1891.2845840736213,870.1584874122657,2070,1.54
5500100,RCP45,2055-2085,3710.0662328492213,333.1731496560583,2070,1.54
5500200,RCP45,2055-2085,3954.4538664167853,225.92598722657718,2070,1.54
5500300,RCP45,2055-2085,3489.629392651693,351.62135689856575,2070,1.54
5500400,RCP45,2055-2085,3354.103013297851,430.7720089426321,2070,1.54
5500501,RCP45,2055-2085,3319.5136943243156,400.45294761393137,2070,1.54
5500502,RCP45,2055-2085,3297.5028981676933,408.25512155674346,2070,1.54
5500600,RCP45,2055-2085,3261.5398141832466,408.5930593715603,2070,1.54
5500700,RCP45,2055-2085,3152.33648518383,456.9625873172346,2070,1.54
5500800,RCP45,2055-2085,3227.7587640149745,477.13629012877266,2070,1.54
5500900,RCP45,2055-2085,3261.777864341148,481.4103751068182,2070,1.54
5501000,RCP45,2055-2085,3318.9230747513534,454.7332235939269,2070,1.54
5501100,RCP45,2055-2085,3486.1099736538945,397.2148748760949,2070,1.54
5501200,RCP45,2055-2085,3734.4368376853868,306.56761207182774,2070,1.54
5501300,RCP45,2055-2085,3548.077893974281,418.0051786374148,2070,1.54
5501400,RCP45,2055-2085,3460.909109974639,451.6131337123916,2070,1.54
5501500,RCP45,2055-2085,3402.8404789628576,495.8496194272273,2070,1.54
5501600,RCP45,2055-2085,3312.096010667064,518.5548784113302,2070,1.54
5501700,RCP45,2055-2085,3209.6464319890842,552.5311965745489,2070,1.54
5501800,RCP45,2055-2085,3202.644808232067,523.7303424316019,2070,1.54
5501900,RCP45,2055-2085,3095.4134741082817,533.5210198828357,2070,1.54
5502000,RCP45,2055-2085,3222.050235755308,478.83396882984147,2070,1.54
5502101,RCP45,2055-2085,3161.187744140625,497.85626220703125,2070,1.54
5502102,RCP45,2055-2085,3165.2759623717056,495.4198225523931,2070,1.54
5502103,RCP45,2055-2085,3182.8996866219386,483.32913598267066,2070,1.54
5502104,RCP45,2055-2085,3162.4648022751826,497.9059948025426,2070,1.54
5502105,RCP45,2055-2085,3158.4631629761343,497.6302995220161,2070,1.54
5502200,RCP45,2055-2085,3063.473129394733,548.7505887093649,2070,1.54
5502300,RCP45,2055-2085,3129.9013684936563,530.961949707739,2070,1.54
5502400,RCP45,2055-2085,3042.7170223412795,543.40575767309,2070,1.54
5502501,RCP45,2055-2085,3074.813185409459,519.2288305825862,2070,1.54
5502502,RCP45,2055-2085,3080.132885325158,513.994473033699,2070,1.54
5502503,RCP45,2055-2085,3051.8140820540857,514.1460849163129,2070,1.54
5502600,RCP45,2055-2085,3117.0379960773494,492.42839883591614,2070,1.54
5502801,RCP45,2055-2085,3032.9206960712486,520.6671332009156,2070,1.54
5502802,RCP45,2055-2085,2956.076904296875,544.2049560546875,2070,1.54
5502803,RCP45,2055-2085,2956.076904296875,544.2049560546875,2070,1.54
5502804,RCP45,2055-2085,2987.332483729511,534.6311404621738,2070,1.54
5502805,RCP45,2055-2085,2973.0042047428788,539.0199984922018,2070,1.54
5502806,RCP45,2055-2085,2992.875037092275,523.333198077745,2070,1.54
5502807,RCP45,2055-2085,3028.1345487919743,518.9940550288302,2070,1.54
5502808,RCP45,2055-2085,2985.812849777536,524.0095383783394,2070,1.54
5502900,RCP45,2055-2085,2983.209811400641,532.2471055877193,2070,1.54
5503000,RCP45,2055-2085,2949.349631753465,541.8261588643832,2070,1.54
5600100,RCP45,2055-2085,3942.4605771712454,193.7910192482223,2070,1.54
5600200,RCP45,2055-2085,3160.87979099562,424.46226342923677,2070,1.54
5600300,RCP45,2055-2085,3090.419742933005,308.1057515022079,2070,1.54
5600400,RCP45,2055-2085,3594.1272041587613,217.5671395231807,2070,1.54
5600500,RCP45,2055-2085,4005.683349189919,135.74208851817198,2070,1.54
7200100,RCP45,2055-2085,0.0,3222.8080695165445,2070,1.54
7200200,RCP45,2055-2085,0.0,3098.8580855930404,2070,1.54
7200300,RCP45,2055-2085,0.0,3093.0413241438496,2070,1.54
7200400,RCP45,2055-2085,0.0,2601.1847139764564,2070,1.54
7200500,RCP45,2055-2085,0.0,2505.4738212398415,2070,1.54
7200600,RCP45,2055-2085,0.0,2397.3583197326775,2070,1.54
7200700,RCP45,2055-2085,0.0,2752.1618387253234,2070,1.54
7200800,RCP45,2055-2085,0.0,3301.851044489072,2070,1.54
7200900,RCP45,2055-2085,0.0,2924.27489307663,2070,1.54
7201000,RCP45,2055-2085,0.0,2892.384195657692,2070,1.54
7201101,RCP45,2055-2085,0.0,3011.9609375,2070,1.54
7201102,RCP45,2055-2085,0.0,3010.105745588475,2070,1.54
7201200,RCP45,2055-2085,0.0,3011.9609375,2070,1.54
7201300,RCP45,2055-2085,0.0,3011.9609375,2070,1.54
7201400,RCP45,2055-2085,0.0,2918.3881268798928,2070,1.54
7201500,RCP45,2055-2085,0.0,2865.0456778016787,2070,1.54
7201600,RCP45,2055-2085,0.0,2826.678466796875,2070,1.54
7201700,RCP45,2055-2085,0.0,2823.6908026647866,2070,1.54
7201800,RCP45,2055-2085,0.0,2847.4018018747215,2070,1.54
7201900,RCP45,2055-2085,0.0,2609.518408751033,2070,1.54
7202000,RCP45,2055-2085,0.0,2321.1805809142834,2070,1.54
7202100,RCP45,2055-2085,0.0,3011.9609375,2070,1.54
7202200,RCP45,2055-2085,0.0,2924.495547048526,2070,1.54
7202300,RCP45,2055-2085,0.0,2775.990476934476,2070,1.54
100100,RCP45,2065-2095,1313.7286595526573,1275.7245622248881,2080,1.62
100200,RCP45,2065-2095,1333.5741302010124,1263.0503071901726,2080,1.62
100300,RCP45,2065-2095,1254.9871426516477,1295.4925571842014,2080,1.62
100401,RCP45,2065-2095,1368.6323318997447,1202.2715456841381,2080,1.62
100402,RCP45,2065-2095,1275.3261068591037,1299.759818329758,2080,1.62
100403,RCP45,2065-2095,1263.672429366131,1305.790428281902,2080,1.62
100501,RCP45,2065-2095,1247.3352406718343,1265.130977540437,2080,1.62
100600,RCP45,2065-2095,1350.3681190568266,1165.2444418601458,2080,1.62
100700,RCP45,2065-2095,1171.224823635453,1273.8635754500583,2080,1.62
100800,RCP45,2065-2095,1104.1088725336635,1336.9358984155049,2080,1.62
100900,RCP45,2065-2095,1042.59437785862,1445.2989895944193,2080,1.62
101000,RCP45,2065-2095,1165.4344415933706,1375.0833433980524,2080,1.62
101100,RCP45,2065-2095,858.2675286769769,1701.5689533268096,2080,1.62
101201,RCP45,2065-2095,988.84947872605,1574.7094413077787,2080,1.62
101202,RCP45,2065-2095,936.6754860163106,1645.4906825843452,2080,1.62
101301,RCP45,2065-2095,1066.7018524181794,1462.7612953741393,2080,1.62
101401,RCP45,2065-2095,1019.7891710098897,1532.4791079689842,2080,1.62
101402,RCP45,2065-2095,1057.8956990975573,1463.375613426995,2080,1.62
101403,RCP45,2065-2095,1037.4788792087893,1496.805615154226,2080,1.62
101404,RCP45,2065-2095,1042.789967895411,1478.3601017714577,2080,1.62
101501,RCP45,2065-2095,980.4855055084763,1565.6882219588708,2080,1.62
101502,RCP45,2065-2095,954.3334057645088,1558.633246223685,2080,1.62
101600,RCP45,2065-2095,1036.4383538663033,1416.4059016887632,2080,1.62
101700,RCP45,2065-2095,783.2832488367627,1759.1278280993656,2080,1.62
101801,RCP45,2065-2095,785.087476467821,1764.2341458415976,2080,1.62
101802,RCP45,2065-2095,807.4692283878842,1733.6746298978276,2080,1.62
101901,RCP45,2065-2095,839.9046519872151,1676.9666540065068,2080,1.62
102000,RCP45,2065-2095,933.4551464449246,1546.6942823593463,2080,1.62
102101,RCP45,2065-2095,937.7414275833391,1556.4436151140799,2080,1.62
102201,RCP45,2065-2095,826.60352323523,1714.3818937842166,2080,1.62
102300,RCP45,2065-2095,637.1434560473583,1826.4130875884402,2080,1.62
102400,RCP45,2065-2095,686.1538213898135,1781.561764396107,2080,1.62
102500,RCP45,2065-2095,717.3978028190063,1763.703532094661,2080,1.62
102600,RCP45,2065-2095,650.9979644908053,1839.716899286755,2080,1.62
102701,RCP45,2065-2095,530.3873832363824,1923.1738481144534,2080,1.62
102702,RCP45,2065-2095,415.99779294097794,1979.3102764221485,2080,1.62
102801,RCP45,2065-2095,537.7852365391335,1924.503796705059,2080,1.62
102802,RCP45,2065-2095,464.53473433598856,1942.1124609416934,2080,1.62
102803,RCP45,2065-2095,503.26431395479085,1952.381136236969,2080,1.62
200101,RCP45,2065-2095,5689.762543005122,3.0922597364640168,2080,1.62
200102,RCP45,2065-2095,5083.882248608424,3.148807754904994,2080,1.62
200200,RCP45,2065-2095,5771.7056761553185,2.9625861971554794,2080,1.62
200300,RCP45,2065-2095,5738.8503659485095,3.768831105333305,2080,1.62
200400,RCP45,2065-2095,5912.796785142938,7.174502163879334,2080,1.62
400101,RCP45,2065-2095,385.6921081542969,2406.38037109375,2080,1.62
400102,RCP45,2065-2095,360.71132248164497,2449.816865203617,2080,1.62
400103,RCP45,2065-2095,340.3468322753906,2485.2265625,2080,1.62
400104,RCP45,2065-2095,364.8152725098455,2442.680932668786,2080,1.62
400105,RCP45,2065-2095,357.542469921723,2455.3268538548064,2080,1.62
400106,RCP45,2065-2095,340.3468322753906,2485.2265625,2080,1.62
400107,RCP45,2065-2095,322.6348184454397,2512.364853893424,2080,1.62
400108,RCP45,2065-2095,340.3468322753906,2485.2265625,2080,1.62
400109,RCP45,2065-2095,340.3468322753906,2485.2265625,2080,1.62
400110,RCP45,2065-2095,461.1025534676201,2250.274420014312,2080,1.62
400111,RCP45,2065-2095,614.5936887101348,2033.049519695908,2080,1.62
400112,RCP45,2065-2095,609.1678754204053,2003.930794198673,2080,1.62
400113,RCP45,2065-2095,433.2375270315569,2300.135746438727,2080,1.62
400114,RCP45,2065-2095,374.4214871041938,2405.3804255542736,2080,1.62
400115,RCP45,2065-2095,373.6073913574219,2406.837158203125,2080,1.62
400116,RCP45,2065-2095,370.6022189394567,2410.6616690104374,2080,1.62
400117,RCP45,2065-2095,366.3698688543315,2421.0954836672167,2080,1.62
400118,RCP45,2065-2095,336.32961983735714,2462.806728015687,2080,1.62
400119,RCP45,2065-2095,335.5155102684181,2458.263228743678,2080,1.62
400120,RCP45,2065-2095,336.0238904552727,2461.100469696254,2080,1.62
400121,RCP45,2065-2095,337.8828888936062,2442.9685366624576,2080,1.62
400122,RCP45,2065-2095,346.3370930512378,2441.5425048804595,2080,1.62
400123,RCP45,2065-2095,345.46500303961403,2428.6853036287102,2080,1.62
400124,RCP45,2065-2095,367.27789814831675,2406.1850801222427,2080,1.62
400125,RCP45,2065-2095,373.6073913574219,2406.837158203125,2080,1.62
400126,RCP45,2065-2095,373.6073913574219,2406.837158203125,2080,1.62
400127,RCP45,2065-2095,368.02665978717886,2406.2622191658247,2080,1.62
400128,RCP45,2065-2095,373.628609450415,2406.793726241793,2080,1.62
400129,RCP45,2065-2095,384.1436898825208,2351.6415472446974,2080,1.62
400130,RCP45,2065-2095,355.04112690205574,2404.9244214807295,2080,1.62
400131,RCP45,2065-2095,355.0211486816406,2404.92236328125,2080,1.62
400132,RCP45,2065-2095,354.92430913328167,2380.7232570053134,2080,1.62
400133,RCP45,2065-2095,353.30480426414596,2376.425449913033,2080,1.62
400134,RCP45,2065-2095,321.88394032120215,2447.5800008273786,2080,1.62
400135,RCP45,2065-2095,360.218406560945,2451.8011410686427,2080,1.62
400400,RCP45,2065-2095,1366.2186031847773,1022.9648021936682,2080,1.62
400500,RCP45,2065-2095,2002.0577693079636,699.8644982809037,2080,1.62
400601,RCP45,2065-2095,1337.2351325267075,1222.452933620945,2080,1.62
400602,RCP45,2065-2095,721.1109523285605,1823.2515387525677,2080,1.62
400701,RCP45,2065-2095,251.22558599387864,2599.378496484801,2080,1.62
400803,RCP45,2065-2095,602.0688923853838,2046.343132746896,2080,1.62
400805,RCP45,2065-2095,563.5164639548804,2065.003178690614,2080,1.62
400807,RCP45,2065-2095,263.3744390826676,2626.5259945016883,2080,1.62
400900,RCP45,2065-2095,981.0635613493732,1177.8971570984097,2080,1.62
401000,RCP45,2065-2095,2263.1144954385336,574.7140476040485,2080,1.62
401101,RCP45,2065-2095,114.41707199048163,2957.7181089632622,2080,1.62
401901,RCP45,2065-2095,349.92469071809336,2230.8317709571916,2080,1.62
401902,RCP45,2065-2095,361.0206707458481,2280.504663584569,2080,1.62
401903,RCP45,2065-2095,841.6043424997171,1462.576381717644,2080,1.62
401904,RCP45,2065-2095,539.5111698206354,1855.827582788357,2080,1.62
401905,RCP45,2065-2095,810.2168212356567,1339.4953658867566,2080,1.62
401906,RCP45,2065-2095,474.9633135288592,1962.2518308679691,2080,1.62
401907,RCP45,2065-2095,645.4383724432613,1768.2220274563347,2080,1.62
401908,RCP45,2065-2095,398.93475341796875,2063.880126953125,2080,1.62
401909,RCP45,2065-2095,416.9366365793918,2036.1344148744195,2080,1.62
402502,RCP45,2065-2095,1223.9780740653512,1163.1532220888682,2080,1.62
402503,RCP45,2065-2095,1084.4813033957598,1328.156117681325,2080,1.62
500101,RCP45,2065-2095,1521.6120152533742,1210.2918169882068,2080,1.62
